,code,disindexla,GDP_rppp,gdp_g,k_g,tfp,tfp_g,decade,l1savgnatshock,l1savgpolshock,l1savgrevshock,l1savgtershock,natshock,polshock,revshock,tershock,year,ret,exchgvol,country,tsset_period,tsset_country,GDPPerCap,idgdp,iydgdp,scale_natshock,scale2_natshock,scale_polshock,scale2_polshock,scale_revshock,scale2_revshock,scale_tershock,scale2_tershock,scale_floshock,scale2_floshock,scale_nfloshock,scale2_nfloshock,scale_erqshock,scale2_erqshock,scale_stoshock,scale2_stoshock,scale_onatshock,scale2_onatshock,scale_d_polshock,scale2_d_polshock,scale_d_tershock,scale2_d_tershock,scale_d_natshock,scale2_d_natshock,scale_d_floshock,scale2_d_floshock,scale_d_nfloshock,scale2_d_nfloshock,scale_d_onatshock,scale2_d_onatshock,scale_d_stoshock,scale2_d_stoshock,scale_d_erqshock,scale2_d_erqshock,scale_d_revshock,scale2_d_revshock,lvol,lavgvol,l1lvol,l1lavgvol,avgret,l1ret,l1avgret,savgnatshock,savgpolshock,savgrevshock,savgtershock,l1iydgdp,l1avgnatshock_25,l1avgpolshock_25,l1avgrevshock_25,l1avgtershock_25,lavgbondvol,l1lavgbondvoly,avgbondyield,l1avgbondyield,lavgcs_vol,l1lavgcs_vol,l1avgcs_skew,l1lavgcs_kurt,avgcs_ret,l1avgcs_ret,avggdp_for_med,lavggdp_for_span,l1avgexR,lavgexchgvol,l1lavgexchgvol,lavgexchangerate,l1avgskew,l1lavgkurt,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,yy12,yy13,yy14,yy15,yy16,yy17,yy18,yy19,yy20,yy21,yy22,yy23,yy24,yy25,yy26,yy27,yy28,yy29,yy30,yy31,yy32,yy33,yy34,yy35,yy36,yy37,yy38,yy39,yy40,yy41,yy42,yy43,yy44,yy45,yy46,yy47,yy48,yy49,yy50,yy51,yy52,yy53,yy54,yy55,yy56,yy57,yy58,yy59,yy60,yy61,yy62,yy63,yy64,yy65,yy66,yy67,yy68,yy69,yy70,yy71,yy72,yy73,yy74,yy75,yy76,yy77,yy78,yy79,yy80,yy81,yy82,yy83,yy84,yy85,yy86,yy87,yy88,yy89,yy90,yy91,yy92,yy93,yy94,yy95,yy96,yy97,yy98,yy99,yy100,yy101,yy102,yy103,yy104,yy105,yy106,yy107,yy108,yy109,yy110,yy111,yy112,yy113,yy114,yy115,yy116,yy117,yy118,yy119,yy120,yy121,yy122,yy123,yy124,yy125,yy126,yy127,yy128,yy129,yy130,yy131,yy132,yy133,yy134,yy135,yy136,yy137,yy138,yy139,yy140,yy141,yy142,yy143,yy144,yy145,yy146,yy147,yy148,yy149,yy150,yy151,yy152,yy153,yy154,yy155,yy156,yy157,yy158,yy159,yy160,yy161,yy162,yy163,yy164,yy165,yy166,yy167,yy168,yy169,yy170,yy171,yy172,yy173,yy174,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20,cc21,cc22,cc23,cc24,cc25,cc26,cc27,cc28,cc29,cc30,cc31,cc32,cc33,cc34,cc35,cc36,cc37,cc38,cc39,cc40,cc41,cc42,cc43,cc44,cc45,cc46,cc47,cc48,cc49,cc50,cc51,cc52,cc53,cc54,cc55,cc56,cc57,cc58,cc59,cc60,lpop,ivrich_l1savgnatshock,ivpost_l1savgnatshock,ivbig_l1savgnatshock,ivrich_l1savgpolshock,ivpost_l1savgpolshock,ivbig_l1savgpolshock,ivrich_l1savgrevshock,ivpost_l1savgrevshock,ivbig_l1savgrevshock,ivrich_l1savgtershock,ivpost_l1savgtershock,ivbig_l1savgtershock,evrich_l1avgret,evpost_l1avgret,evbig_l1avgret,evrich_l1lavgvol,evpost_l1lavgvol,evbig_l1lavgvol
1743,ISR 1998,0.06987613,136.08,NA,0.04669007,0.01555245,0.01503782,1990,0,0,0,0.0223963,0,0,0,0,1998,0.03096518,0.4164766,ISR,7993,25,27548,0.7147549,3.043711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.547797,-4.295034,-4.439015,-4.29943,0.01795231,0.03920081,0.04162484,0,0,0,0.0223963,3.442604,0,0,0,0,-4.679298,-2.081981,12.27146,12.9586,-1.724255,-1.68587,-0.2417702,2.228054,-0.01216288,0.0202407,NA,NA,0.02734666,-1.079219,-1.125931,1.274238,0.3026496,0.6916849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.662214,0,0,0,0,0,0,0,0,0,0.0223963,0,0,0.04162484,0,0,-4.29943,0,0
1744,ISR 1998,0.06987613,136.08,NA,0.04669007,0.01555245,0.01503782,1990,0,0,0,0.0223963,0,0,0,0,1998,-0.1455139,0.5593556,ISR,7994,25,27548,0.9192188,3.173059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.113428,-4.197259,-4.547797,-4.295034,-0.02425785,0.03096518,0.01795231,0,0,0,0,3.043711,0,0,0,0,-4.506526,-2.169751,11.48212,12.27146,-1.770256,-1.724255,-0.4394473,2.130668,-0.04022252,-0.01216288,NA,NA,0.00921645,-0.9776579,-1.079219,1.288812,0.3014958,0.7839257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.662214,0,0,0,0,0,0,0,0,0,0.0223963,0,0,0.01795231,0,0,-4.295034,0,0
1745,ISR 1999,0.0567406,141.16,NA,0.03720737,0.0155888,0.00233743,1990,0,0,0,0,0,0,0,0,1999,0.1934707,0.2367026,ISR,7999,25,27548,1.148362,2.90647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.483161,-4.438771,-4.426604,-4.343427,0.1179933,-0.05846484,0.0753445,0,0,0,0,2.474607,0,0,0,0,-5.026098,-1.487043,11.413,11.78862,-1.633112,-1.796361,0.5552426,2.036237,0.1226792,0.08533357,NA,NA,0.03981923,-1.099246,-0.7057079,1.419413,0.1795641,0.7867908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.684542,0,0,0,0,0,0,0,0,0,0,0,0,0.0753445,0,0,-4.343427,0,0
1746,ISR 1999,0.0567406,141.16,NA,0.03720737,0.0155888,0.00233743,1990,0,0,0,0,0,0,0,0,1999,-0.05846484,0.3758345,ISR,7998,25,27548,0.7227036,2.474607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.426604,-4.343427,-4.372225,-4.262213,0.0753445,0.1626884,0.05358222,0,0,0,0,2.671123,0,0,0,0,-3.943316,-1.438697,11.78862,11.48357,-1.796361,-1.788,0.09906845,1.891436,0.08533357,0.06819954,NA,NA,0.03910592,-0.7057079,-0.6168545,1.417114,-0.09921734,0.7909641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.684542,0,0,0,0,0,0,0,0,0,0,0,0,0.05358222,0,0,-4.262213,0,0
1747,ISR 1999,0.0567406,141.16,NA,0.03720737,0.0155888,0.00233743,1990,0,0,0,0,1,0,0,0,1999,0.1626884,0.3472573,ISR,7997,25,27548,0.8202404,2.671123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.372225,-4.262213,-4.477131,-4.298941,0.05358222,0.1742787,0.02065141,0,0,0,0,2.565637,0,0,0,0,-3.876859,-1.428253,11.48357,11.3134,-1.788,-1.806721,0.0761857,1.840861,0.06819954,0.01024951,NA,NA,0.04250788,-0.6168545,-0.5852906,1.389792,0.03270569,0.7990727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.684542,0,0,0,0,0,0,0,0,0,0,0,0,0.02065141,0,0,-4.298941,0,0
1748,ISR 1999,0.0567406,141.16,NA,0.03720737,0.0155888,0.00233743,1990,0,0,0,0,0,0,0,0,1999,0.1742787,0.3726945,ISR,7996,25,27548,0.2151635,2.565637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.477131,-4.298941,-4.133691,-4.290846,0.02065141,0.02287567,-0.01311807,0,0,0,0,3.109862,0,0,0,0,-3.862315,-1.437704,11.3134,11.33877,-1.806721,-1.768417,-0.8709119,2.029483,0.01024951,-0.01597317,NA,NA,0.06203341,-0.5852906,-0.6366386,1.36406,-0.07594748,0.7432147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.684542,0,0,0,0,0,0,0,0,0,0,0,0,-0.01311807,0,0,-4.290846,0,0
1749,ISR 2000,0.0574086,153.79,NA,0.03933989,0.01603553,0.02865684,2000,0,0,0,0,0,0,0,0,2000,0.03611099,0.4151872,ISR,8001,25,27548,1.759781,5.292568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.899795,-4.172304,-4.008089,-4.304253,0.06045567,0.07070582,0.09210002,0,0,0,0,4.353027,0,0,0,0,-4.833209,-2.669802,10.06011,10.67014,-1.480258,-1.475984,1.655787,2.432684,0.04033547,0.1082662,NA,NA,-0.001672373,-0.9849378,-1.031477,1.41999,0.07723181,0.7716984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706462,0,0,0,0,0,0,0,0,0,0,0,0,0.09210002,0.09210002,0,-4.304253,-4.304253,0
1750,ISR 2000,0.0574086,153.79,NA,0.03933989,0.01603553,0.02865684,2000,0,0,0,0,0,0,0,0,2000,0.07070582,0.4661255,ISR,8000,25,27548,1.661721,4.353027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.008089,-4.304253,-4.483161,-4.438771,0.09210002,0.1934707,0.1179933,0,0,0,0,2.90647,0,0,0,0,-5.017892,-2.600976,10.67014,11.413,-1.475984,-1.633112,1.414634,2.479261,0.1082662,0.1226792,NA,NA,-0.001189129,-1.031477,-1.099246,1.419119,0.3156535,0.7402639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706462,0,0,0,0,0,0,0,0,0,0,0,0,0.1179933,0.1179933,0,-4.438771,-4.438771,0
1751,ISR 2000,0.0574086,153.79,NA,0.03933989,0.01603553,0.02865684,2000,0,0,0,0,0,0,0,0,2000,-0.1382635,0.2932426,ISR,8003,25,27548,1.689115,7.342909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.942543,-4.095845,-4.738275,-4.225612,0.00103431,0.03558394,0.08396786,0,0,0,0,6.802156,0,0,0,0,-4.427139,-2.291104,8.812589,9.456565,-1.416654,-1.448488,0.9688844,2.385717,-0.07200389,0.03916609,NA,NA,-0.02337642,-1.047185,-1.088298,1.404648,-0.197236,0.7914856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706462,0,0,0,0,0,0,0,0,0,0,0,0,0.08396786,0.08396786,0,-4.225612,-4.225612,0
1752,ISR 2000,0.0574086,153.79,NA,0.03933989,0.01603553,0.02865684,2000,0,0,0,0,0,0,0,0,2000,0.03558394,0.2291415,ISR,8002,25,27548,2.232292,6.802156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.738275,-4.225612,-3.899795,-4.172304,0.08396786,0.03611099,0.06045567,0,0,0,0,5.292568,0,0,0,0,-4.476254,-2.56375,9.456565,10.06011,-1.448488,-1.480258,1.649374,2.4113,0.03916609,0.04033547,NA,NA,0.000396667,-1.088298,-0.9849378,1.412569,0.006034613,0.7279602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706462,0,0,0,0,0,0,0,0,0,0,0,0,0.06045567,0.06045567,0,-4.172304,-4.172304,0
1753,ISR 2001,0.07237964,154.16,NA,0.03576584,0.01544469,-0.03684556,2000,0,0,0,0.1208857,0,0,0,1,2001,0.2208456,0.326432,ISR,8007,25,27548,-1.04878,-0.2122977,0,0,0,0,0,0,0.238763,0.05700776,0,0,0,0,0,0,0,0,0,0,0,0,0.008634264,0.002061542,0.000520067,0.000124173,3.15E-05,7.53E-06,0.000488521,0.000116641,0.000408457,9.75E-05,8.01E-05,1.91E-05,0,0,0,0,-4.310188,-4.307873,-4.41478,-4.20277,-0.02619508,-0.1456215,-0.1159723,0,0,0,0.1805764,2.525597,0,0,0,0.25,-4.402735,-2.817357,6.494261,7.148536,-1.349903,-1.280455,-1.345983,1.94541,-0.0563922,-0.1710034,NA,NA,0.03067072,-1.111936,-1.137486,1.435979,-0.403376,1.390008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.728024,0,0,0,0,0,0,0,0,0,0.1208857,0.1208857,0,-0.1159723,-0.1159723,0,-4.20277,-4.20277,0
1754,ISR 2001,0.07237964,154.16,NA,0.03576584,0.01544469,-0.03684556,2000,0,0,0,0.0419383,0,0,0,1,2001,-0.1456215,0.4263358,ISR,8006,25,27548,-0.7600659,2.525597,0,0,0,0,0,0,0.3157895,0.09972298,0,0,0,0,0,0,0,0,0,0,0,0,0.01152046,0.003638041,0.001228395,0.000387914,0.000354612,0.000111983,0.000873783,0.000275931,0.000185111,5.85E-05,0.000688672,0.000217475,0,0,0,0,-4.41478,-4.20277,-4.309214,-4.260289,-0.1159723,0.06222599,-0.07067098,0,0,0,0.1208857,5.517955,0,0,0,0,-4.801727,-2.534509,7.148536,7.750764,-1.280455,-1.368744,-1.148611,1.894637,-0.1710034,-0.123494,NA,NA,0.008581081,-1.137486,-1.304436,1.424906,-0.1302376,1.292622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.728024,0,0,0,0,0,0,0,0,0,0.0419383,0.0419383,0,-0.07067098,-0.07067098,0,-4.260289,-4.260289,0
1755,ISR 2001,0.07237964,154.16,NA,0.03576584,0.01544469,-0.03684556,2000,0,0,0,0,0,0,0,1,2001,0.06222599,0.2555192,ISR,8005,25,27548,0.25529,5.517955,0,0,0,0,0,0,0.1677532,0.02814114,0,0,0,0,0,0,0,0,0,0,0,0,0.003639825,0.000610592,0.000234924,3.94E-05,7.82E-05,1.31E-05,0.000156684,2.63E-05,0,0,0.000122067,2.05E-05,3.46E-05,5.81E-06,0,0,-4.309214,-4.260289,-4.207991,-4.146562,-0.07067098,-0.2422304,-0.07719973,0,0,0,0.0419383,7.022447,0,0,0,0,-4.611052,-2.321006,7.750764,8.372273,-1.368744,-1.444529,-0.7131895,1.663568,-0.123494,-0.1316086,NA,NA,0.01776041,-1.304436,-1.167182,1.413216,-0.04667279,1.221533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.728024,0,0,0,0,0,0,0,0,0,0,0,0,-0.07719973,-0.07719973,0,-4.146562,-4.146562,0
